recorded_at,open_price,high_price,low_price,close_price,volume,rolling_mean,rolling_std,z_score,position,market_return,position_lag,gross_return,turnover,strategy_return,equity
2026-08-10 11:50:00,1328.9,1329.1,1327.5,1327.8,139048,1328.905,1.6643237918785176,-0.663933307564394,0,-0.0009029345372461028,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 11:55:00,1327.7,1328.0,1326.5,1326.8,87051,1328.995,1.4805671032988916,-1.482540031525216,0,-0.0007531254707033863,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 12:00:00,1326.8,1327.8,1326.5,1327.1,64037,1328.965,1.5138918128634713,-1.2319242261257952,0,0.00022610792885124908,0.0,0.0,0.0,0.0,100000.0
2026-08-10 12:05:00,1327.1,1327.2,1326.2,1327.0,100238,1328.92,1.5598920340514226,-1.2308544169004834,0,-7.535227187094318e-05,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 12:10:00,1326.8,1327.9,1326.6,1327.4,58778,1328.935,1.5428186781623243,-0.9949322118839119,0,0.00030143180105501877,0.0,0.0,0.0,0.0,100000.0
2026-08-10 12:15:00,1327.2,1330.7,1327.0,1329.9,96352,1329.08,1.486642278142434,0.5515785552828198,0,0.0018833810456531097,0.0,0.0,0.0,0.0,100000.0
2026-08-10 12:20:00,1330.1,1330.8,1329.5,1330.2,68970,1329.21,1.4639168800112314,0.6762679039484903,0,0.00022558087074209254,0.0,0.0,0.0,0.0,100000.0
2026-08-10 12:25:00,1330.3,1330.8,1329.9,1329.9,48163,1329.28,1.461650112932153,0.4241781220516332,0,-0.00022552999548941521,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 12:30:00,1330.0,1331.5,1329.5,1330.5,118754,1329.36,1.4833816274427503,0.7685143046873131,0,0.0004511617414841851,0.0,0.0,0.0,0.0,100000.0
2026-08-10 12:35:00,1330.4,1331.1,1330.0,1330.7,71274,1329.49,1.481073579324044,0.8169749409426881,0,0.0001503194287861831,0.0,0.0,0.0,0.0,100000.0
2026-08-10 12:40:00,1330.5,1330.9,1327.7,1327.7,61943,1329.35,1.5125788365719088,-1.0908522320326817,0,-0.002254452543773988,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 12:45:00,1327.7,1327.8,1326.6,1326.9,100899,1329.2150000000001,1.6066555652242664,-1.440881325224746,0,-0.0006025457558183067,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 12:50:00,1326.9,1327.9,1326.0,1326.7,131678,1329.02,1.6653117299465268,-1.393132563880056,0,-0.00015072725902487427,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 12:55:00,1326.7,1327.0,1325.9,1325.9,76283,1328.7649999999999,1.735170247980329,-1.6511348113157949,0,-0.0006029999246249806,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 13:00:00,1326.1,1327.0,1324.6,1325.4,145767,1328.535,1.86301255751962,-1.682758383643893,0,-0.0003771023455766409,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 13:05:00,1325.1,1326.3,1324.8,1324.8,75471,1328.225,1.9452709187591728,-1.7606802049889556,0,-0.0004526935264826948,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 13:10:00,1325.0,1325.6,1324.6,1324.9,67781,1328.0049999999999,2.0625673832696365,-1.5054053628433037,0,7.548309178750934e-05,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:15:00,1324.9,1325.4,1323.4,1324.3,84287,1327.64,2.0386786226173257,-1.6383160950165547,0,-0.00045286436712210776,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 13:20:00,1324.5,1325.8,1324.2,1324.7,71818,1327.3799999999999,2.0666779852549833,-1.2967670914969283,0,0.0003020463641170146,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:25:00,1324.7,1326.0,1324.7,1325.3,107565,1327.1950000000002,2.07959383686246,-0.9112356299628429,0,0.0004529327394882099,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:30:00,1325.5,1326.8,1324.8,1326.7,93467,1327.1399999999999,2.077295813007218,-0.21181383857066405,0,0.001056364596695225,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:35:00,1326.7,1327.0,1325.6,1325.9,84961,1327.095,2.0947239486512372,-0.5704808983395544,0,-0.0006029999246249806,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 13:40:00,1326.1,1326.4,1325.7,1326.3,55978,1327.0549999999998,2.102248170036402,-0.35913933034214907,0,0.0003016818764611795,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:45:00,1326.3,1326.8,1325.5,1326.5,88280,1327.03,2.105906480654703,-0.25167309416095324,0,0.00015079544597762506,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:50:00,1325.8,1327.7,1325.6,1327.0,159074,1327.01,2.1041062610750036,-0.004752611683633235,0,0.0003769317753485879,0.0,0.0,0.0,0.0,100000.0
2026-08-10 13:55:00,1327.3,1327.3,1324.8,1325.3,96584,1326.78,2.0213596258068622,-0.7321804497847578,0,-0.0012810851544838853,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 14:00:00,1325.0,1325.6,1324.8,1325.1,74228,1326.525,1.8842491175111797,-0.7562694267743113,0,-0.0001509092280993496,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 14:05:00,1325.2,1326.6,1325.1,1326.4,67601,1326.35,1.7086467406136734,0.029262924167826533,0,0.0009810580333560193,0.0,0.0,0.0,0.0,100000.0
2026-08-10 14:10:00,1326.4,1326.4,1326.0,1326.0,66694,1326.125,1.4022069071734944,-0.08914518917323648,0,-0.0003015681544029647,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 14:15:00,1326.0,1326.2,1324.8,1325.0,139064,1325.84,0.9196109016994417,-0.9134297978064391,0,-0.0007541478129713397,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 14:20:00,1324.9,1326.4,1324.7,1325.8,138869,1325.7450000000001,0.8088165493634849,0.0680005868365573,0,0.0006037735849055981,0.0,0.0,0.0,0.0,100000.0
2026-08-10 14:25:00,1325.8,1327.5,1325.8,1326.7,203492,1325.735,0.7949015165733059,1.2139868648887564,0,0.0006788354201237023,0.0,0.0,0.0,0.0,100000.0
2026-08-10 14:30:00,1326.3,1326.5,1325.9,1326.3,102946,1325.7150000000001,0.7741038961942526,0.7557125120747485,0,-0.00030149996231254583,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 14:35:00,1326.2,1327.1,1325.7,1326.5,210147,1325.7450000000001,0.7930454291082493,0.9520261668349211,0,0.00015079544597762506,0.0,0.0,0.0,0.0,100000.0
2026-08-10 14:40:00,1326.7,1327.0,1325.8,1326.6,167715,1325.8049999999998,0.8107663690985007,0.9805537455679634,0,7.538635506976199e-05,0.0,0.0,0.0,0.0,100000.0
2026-08-10 14:45:00,1326.3,1327.0,1324.8,1325.3,185148,1325.83,0.7854599725123529,-0.6747638562723035,0,-0.000979948741142711,0.0,-0.0,0.0,-0.0,100000.0
2026-08-10 14:50:00,1325.5,1326.1,1325.2,1325.5,130651,1325.8600000000001,0.7590853221568031,-0.4742549875384926,0,0.0001509092280993496,0.0,0.0,0.0,0.0,100000.0
2026-08-10 14:55:00,1325.5,1326.3,1325.5,1326.3,103958,1325.9599999999998,0.6691707358234249,0.5080915554111467,0,0.0006035458317614761,0.0,0.0,0.0,0.0,100000.0
2026-08-10 15:00:00,1326.1,1326.6,1325.5,1326.3,188826,1326.0400000000002,0.6029750802203855,0.4311952658221536,0,0.0,0.0,0.0,0.0,0.0,100000.0
2026-08-10 15:05:00,1326.3,1327.5,1325.8,1326.3,214044,1326.09,0.5793826115139461,0.3624547851916014,0,0.0,0.0,0.0,0.0,0.0,100000.0
2026-08-10 15:10:00,1326.1,1327.0,1325.6,1326.6,263740,1326.085,0.5742500830588798,0.89682181194751,0,0.00022619316896621555,0.0,0.0,0.0,0.0,100000.0
2026-08-10 15:15:00,1324.0,1327.3,1324.0,1327.3,304041,1326.155,0.6328506932906766,1.8092735176542951,0,0.0005276647067691265,0.0,0.0,0.0,0.0,100000.0
2026-08-11 09:15:00,1326.4,1326.4,1315.6,1316.0,0,1325.6399999999999,2.355374593070466,-4.092767251697816,1,-0.008513523694718583,0.0,-0.0,1.0,-0.0007,99930.0
2026-08-11 09:20:00,1315.8,1319.7,1314.3,1319.7,135183,1325.3,2.6915071105818695,-2.0806186905407285,1,0.0028115501519756503,1.0,0.0028115501519756503,0.0,0.0028115501519756503,100210.95820668693
2026-08-11 09:25:00,1319.9,1319.9,1318.4,1319.2,75813,1324.91,2.9816809105985342,-1.9150271847344749,1,-0.0003788739865120405,1.0,-0.0003788739865120405,0.0,-0.0003788739865120405,100172.99088145897
2026-08-11 09:30:00,1319.0,1319.3,1318.5,1318.8,48108,1324.585,3.2765956337888014,-1.7655520078047457,1,-0.0003032140691329177,1.0,-0.0003032140691329177,0.0,-0.0003032140691329177,100142.61702127659
2026-08-11 09:35:00,1319.1,1319.1,1317.6,1317.7,67487,1324.215,3.615649464843928,-1.8018892769742259,1,-0.0008340915984227371,1.0,-0.0008340915984227371,0.0,-0.0008340915984227371,100059.08890577506
2026-08-11 09:40:00,1318.1,1318.3,1317.4,1317.9,83027,1323.7900000000002,3.8380230656713428,-1.534644242418024,1,0.0001517796159975493,1.0,0.0001517796159975493,0.0,0.0001517796159975493,100074.27583586625
2026-08-11 09:45:00,1318.0,1318.2,1317.2,1318.2,64020,1323.4,3.994733374936935,-1.3017139097755526,1,0.00022763487366250779,1.0,0.00022763487366250779,0.0,0.00022763487366250779,100097.05623100302
2026-08-11 09:50:00,1318.0,1318.4,1317.6,1317.6,44242,1323.0300000000002,4.17726931707314,-1.2998922472647498,1,-0.000455166135639562,1.0,-0.000455166135639562,0.0,-0.000455166135639562,100051.49544072947
2026-08-11 09:55:00,1317.7,1318.4,1317.5,1318.4,84585,1322.6599999999999,4.246162354036121,-1.0032588593675626,1,0.0006071645415908211,1.0,0.0006071645415908211,0.0,0.0006071645415908211,100112.24316109421
2026-08-11 10:00:00,1318.3,1320.0,1318.2,1319.7,57736,1322.31,4.183664976019188,-0.6238549250383211,1,0.000986043689320315,1.0,0.000986043689320315,0.0,0.000986043689320315,100210.9582066869
2026-08-11 10:05:00,1319.5,1319.8,1319.3,1319.3,45951,1321.9599999999998,4.124688185980727,-0.6448972334541179,1,-0.00030309918920978784,1.0,-0.00030309918920978784,0.0,-0.00030309918920978784,100180.58434650452
2026-08-11 10:10:00,1319.3,1319.3,1318.6,1318.8,30443,1321.575,4.037048817872291,-0.6873833151868207,1,-0.0003789888577275802,1.0,-0.0003789888577275802,0.0,-0.0003789888577275802,100142.61702127656
2026-08-11 10:15:00,1318.9,1319.5,1318.3,1319.0,42752,1321.1950000000002,3.8943244803025148,-0.5636407574927229,1,0.00015165301789510366,1.0,0.00015165301789510366,0.0,0.00015165301789510366,100157.80395136775
2026-08-11 10:20:00,1319.3,1322.7,1318.9,1322.5,79272,1321.0549999999998,3.787858025459923,0.38148209100965746,0,0.0026535253980288775,1.0,0.0026535253980288775,1.0,0.0019535253980288774,100353.46476519755
2026-08-11 10:25:00,1322.8,1324.3,1322.8,1323.2,91448,1320.94,3.67915894278898,0.6142708252464901,0,0.000529300567107871,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 10:30:00,1323.0,1323.0,1321.4,1321.7,111350,1320.71,3.4639344833947283,0.2858021722829435,0,-0.0011336154776300233,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 10:35:00,1321.7,1321.7,1320.8,1321.4,29553,1320.4650000000001,3.211865337674662,0.2911080950476181,0,-0.00022698040402513442,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 10:40:00,1321.4,1321.9,1320.3,1320.6,62144,1320.1799999999998,2.905095342214359,0.14457356834283278,0,-0.0006054184955351927,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 10:45:00,1320.9,1321.6,1320.4,1321.6,30219,1319.9299999999998,2.512097048072432,0.6647832341037492,0,0.0007572315614114977,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 10:50:00,1321.6,1322.4,1321.6,1322.1,43160,1319.67,1.904869107255408,1.2756782031606635,0,0.0003783292978207786,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 10:55:00,1322.1,1322.5,1321.0,1321.0,33103,1319.92,1.7166675183063083,0.6291259014823515,0,-0.0008320096815671585,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 11:00:00,1321.2,1321.2,1318.8,1318.9,79757,1319.8799999999999,1.7313213694162493,-0.566041647328721,0,-0.0015897047691142419,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 11:05:00,1318.9,1320.1,1318.9,1319.3,61106,1319.885,1.7293975221043107,-0.3382680919354014,0,0.0003032830388960406,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 11:10:00,1319.0,1320.4,1319.0,1320.4,44897,1319.965,1.7134990362866704,0.253866498193581,0,0.0008337754870006986,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 11:15:00,1320.5,1320.9,1319.0,1319.2,90858,1320.04,1.6404107316181737,-0.5120668767945117,0,-0.0009088155104514106,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 11:20:00,1319.4,1319.8,1319.0,1319.1,54480,1320.1,1.578807011301408,-0.6333896371385516,0,-7.58035172833127e-05,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 11:25:00,1319.0,1319.8,1319.0,1319.5,49644,1320.1650000000002,1.5222127246001378,-0.43686403960056003,0,0.00030323705556822844,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 11:30:00,1319.5,1319.7,1319.3,1319.7,35451,1320.27,1.4037918574114376,-0.406043101753706,0,0.00015157256536579844,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 11:35:00,1319.3,1320.2,1319.0,1319.0,53985,1320.3,1.367671859685944,-0.9505203977059754,0,-0.00053042358111699,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 11:40:00,1319.3,1319.5,1318.8,1319.2,37100,1320.275,1.3836926187362601,-0.7769066521304807,0,0.00015163002274443116,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 11:45:00,1319.1,1320.2,1319.1,1320.0,60466,1320.31,1.366478378124613,-0.22686052334424545,0,0.0006064281382656134,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 11:50:00,1320.0,1320.1,1319.3,1319.7,70677,1320.355,1.3284240762283561,-0.4930654387563044,0,-0.00022727272727274261,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 11:55:00,1319.5,1320.1,1318.8,1320.0,63659,1320.405,1.2930889170338753,-0.31320351962258974,0,0.00022732439190731313,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:00:00,1320.0,1320.0,1318.0,1318.1,62784,1320.185,1.2921931581160646,-1.6135358610316695,0,-0.0014393939393939625,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 12:05:00,1318.2,1319.0,1318.2,1318.8,39094,1319.9650000000001,1.11415533263999,-1.045635169415493,0,0.0005310674455656361,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:10:00,1318.8,1319.9,1318.7,1319.5,115349,1319.855,1.0399772264649694,-0.34135362868157576,0,0.0005307855626326408,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:15:00,1319.9,1320.6,1319.2,1320.3,123151,1319.8,0.9814060804394716,0.5094731018745075,0,0.0006062902614627497,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:20:00,1320.3,1322.3,1320.2,1321.0,128887,1319.8200000000002,1.0024181289511491,1.1771534910631503,0,0.0005301825342725053,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:25:00,1321.2,1322.0,1320.5,1320.7,73927,1319.775,0.936328215052024,0.9879014485839882,0,-0.0002271006813020504,0.0,-0.0,0.0,-0.0,100353.46476519755
2026-08-11 12:30:00,1320.6,1321.8,1320.6,1321.3,25556,1319.7350000000001,0.8443465240162016,1.853504403092441,0,0.00045430453547345984,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:35:00,1321.3,1321.9,1321.2,1321.3,35594,1319.75,0.8702691658557846,1.78105816086883,0,0.0,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:40:00,1321.2,1322.3,1321.0,1321.8,172781,1319.895,0.9583291380465607,1.9878347890820551,0,0.00037841519715442473,0.0,0.0,0.0,0.0,100353.46476519755
2026-08-11 12:45:00,1321.8,1322.7,1321.5,1322.7,45754,1320.065,1.1328933614459669,2.3259029399173214,-1,0.0006808896958694355,0.0,0.0,1.0,-0.0007,100283.21733986192
2026-08-11 12:50:00,1322.3,1323.7,1322.3,1322.9,51538,1320.19,1.2977308130523197,2.0882605026738923,-1,0.00015120586678762926,-1.0,-0.00015120586678762926,0.0,-0.00015120586678762926,100268.0539290598
2026-08-11 12:55:00,1322.9,1323.6,1322.9,1323.0,66241,1320.3799999999999,1.4177818108389435,1.8479571256805634,-1,7.559150351488242e-05,-1.0,-7.559150351488242e-05,0.0,-7.559150351488242e-05,100260.47451610878
2026-08-11 13:00:00,1323.0,1323.4,1322.5,1323.2,80191,1320.585,1.5159763225441643,1.7249609780259794,-1,0.00015117157974309237,-1.0,-0.00015117157974309237,0.0,-0.00015117157974309237,100245.31798179039
2026-08-11 13:05:00,1322.9,1324.9,1322.6,1324.2,353386,1320.82,1.6928953709047667,1.9965793858799854,-1,0.0007557436517533489,-1.0,-0.0007557436517533489,0.0,-0.0007557436517533489,100169.55821910767
2026-08-11 13:10:00,1324.0,1324.2,1323.8,1324.0,58525,1321.035,1.8120285230674888,1.6362877086397205,-1,-0.00015103458692045102,-1.0,0.00015103458692045102,0.0,0.00015103458692045102,100184.68728695529
2026-08-11 13:15:00,1324.0,1325.9,1323.6,1325.9,159227,1321.38,2.0459459271524887,2.2092470480345674,-1,0.0014350453172207178,-1.0,-0.0014350453172207178,0.0,-0.0014350453172207178,100040.91772060693
2026-08-11 13:20:00,1325.8,1326.4,1324.4,1325.2,155958,1321.68,2.1468704272892762,1.6395959230965202,-1,-0.0005279432838072307,-1.0,0.0005279432838072307,0.0,0.0005279432838072307,100093.73365122343
2026-08-11 13:25:00,1325.3,1328.4,1323.7,1324.5,281543,1321.9050000000002,2.1967619711487756,1.181284105461262,-1,-0.0005282221551464739,-1.0,0.0005282221551464739,0.0,0.0005282221551464739,100146.60537892932
2026-08-11 13:30:00,1324.6,1324.8,1323.0,1323.5,84516,1322.095,2.160037767698944,0.6504515897871074,-1,-0.0007550018875047693,-1.0,0.0007550018875047693,0.0,0.0007550018875047693,100222.2162550176
2026-08-11 13:35:00,1323.8,1323.8,1322.5,1323.2,96674,1322.2549999999999,2.114729048213936,0.4468657584281516,0,-0.0002266717038156285,-1.0,0.0002266717038156285,1.0,-0.0004733282961843715,100174.77824415779
2026-08-11 13:40:00,1323.2,1324.8,1323.1,1323.9,120997,1322.545,1.9019311515549076,0.7124337802092623,0,0.0005290205562273886,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 13:45:00,1323.9,1325.9,1323.5,1324.0,177706,1322.8049999999998,1.7086390398247278,0.6993870397124643,0,7.55344059217844e-05,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 13:50:00,1323.9,1324.2,1322.9,1323.5,182625,1323.0049999999999,1.5257353705820011,0.32443371868038784,0,-0.0003776435045317328,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 13:55:00,1323.5,1323.6,1321.6,1321.9,287610,1323.085,1.4143159030699801,-0.8378609032308334,0,-0.001208915753683315,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:00:00,1322.5,1323.4,1321.7,1323.0,175454,1323.185,1.3271556446987216,-0.13939585815644281,0,0.0008321355624478777,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 14:05:00,1323.4,1324.5,1323.0,1324.1,340385,1323.355,1.204148530789764,0.6186944392244271,0,0.0008314436885865639,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 14:10:00,1324.3,1324.4,1322.6,1324.0,152370,1323.49,1.1092434595814569,0.4597728258793842,0,-7.552299675239738e-05,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:15:00,1324.0,1324.6,1322.0,1322.2,146821,1323.535,1.0312358451943564,-1.2945632235547726,0,-0.0013595166163141714,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:20:00,1322.0,1324.3,1322.0,1324.2,213932,1323.6550000000002,0.9555791850705413,0.5703347336512078,0,0.0015126304643775512,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 14:25:00,1324.2,1326.3,1323.1,1324.0,437798,1323.72,0.9311000850680887,0.3007195515179199,0,-0.00015103458692045102,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:30:00,1324.0,1324.9,1323.4,1323.8,206774,1323.7649999999999,0.9109133646442522,0.038422973422670925,0,-0.00015105740181275973,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:35:00,1323.8,1324.1,1323.0,1323.6,90731,1323.795,0.8941182071817112,-0.21809196863892288,0,-0.00015108022359877626,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:40:00,1324.0,1324.0,1323.5,1323.7,36650,1323.8200000000002,0.8835335754458705,-0.1358182680715454,0,7.555152614102667e-05,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 14:45:00,1323.6,1324.4,1323.2,1323.5,97863,1323.785,0.8815506672563659,-0.3232939530147282,0,-0.00015109163707793805,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 14:50:00,1323.7,1324.2,1323.5,1323.8,70257,1323.775,0.880116619062876,0.02840532658783661,0,0.0002266717038155175,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 14:55:00,1323.7,1324.0,1322.9,1323.3,115898,1323.645,0.7287155245925517,-0.47343577618018756,0,-0.00037770055899677413,0.0,-0.0,0.0,-0.0,100174.77824415779
2026-08-11 15:00:00,1323.7,1325.0,1322.7,1324.7,290558,1323.62,0.6794734803647912,1.589466007444958,0,0.0010579611577119508,0.0,0.0,0.0,0.0,100174.77824415779
2026-08-11 15:05:00,1324.9,1325.4,1320.6,1321.6,576876,1323.475,0.783296005078319,-2.3937310899632704,1,-0.002340152487355751,0.0,-0.0,1.0,-0.0007,100104.65589938688
2026-08-11 15:10:00,1322.1,1323.0,1319.6,1320.6,339940,1323.33,1.01312440135666,-2.6946345348550635,1,-0.0007566585956416683,1.0,-0.0007566585956416683,0.0,-0.0007566585956416683,100028.91085103687
2026-08-11 15:15:00,1320.6,1323.9,1320.6,1323.9,1007777,1323.3650000000002,1.0204617118029893,0.5242724874553076,1,0.002498864152657987,1.0,0.002498864152657987,0.0,0.002498864152657987,100278.86951059195
2026-08-12 09:15:00,1322.8,1325.5,1316.2,1319.6,0,1323.15,1.312891545604211,-2.703955259584235,1,-0.003247979454641725,1.0,-0.003247979454641725,0.0,-0.003247979454641725,99953.16580268685
2026-08-12 09:20:00,1318.5,1318.5,1316.4,1316.8,115202,1322.79,1.9161089959089226,-3.1261269650052457,1,-0.002121855107608317,1.0,-0.002121855107608317,0.0,-0.002121855107608317,99741.0796673068
2026-08-12 09:25:00,1316.8,1320.4,1316.8,1319.5,193011,1322.59,2.0426762630877002,-1.512721352785041,1,0.0020504252733901662,1.0,0.0020504252733901662,0.0,0.0020504252733901662,99945.59129785186
2026-08-12 09:30:00,1319.6,1319.6,1315.3,1317.0,103902,1322.3449999999998,2.393516461740745,-2.2331160388646394,1,-0.0018946570670708152,1.0,-0.0018946570670708152,0.0,-0.0018946570670708152,99756.22867697683
2026-08-12 09:35:00,1317.2,1317.2,1316.2,1316.3,91044,1322.0099999999998,2.7407067855213483,-2.0834041898114357,1,-0.0005315110098709219,1.0,-0.0005315110098709219,0.0,-0.0005315110098709219,99703.20714313182
2026-08-12 09:40:00,1316.3,1317.5,1316.0,1316.9,69845,1321.65,2.918813746062366,-1.627373451426286,1,0.0004558231406215363,1.0,0.0004558231406215363,0.0,0.0004558231406215363,99748.65417214183
2026-08-12 09:45:00,1316.9,1317.2,1314.6,1315.4,118305,1321.22,3.176492603981597,-1.8322095233921896,1,-0.0011390386513782103,1.0,-0.0011390386513782103,0.0,-0.0011390386513782103,99635.03659961681
2026-08-12 09:50:00,1315.9,1315.9,1315.0,1315.3,84390,1320.875,3.429112974147317,-1.6257848726568493,1,-7.602250266092181e-05,1.0,-7.602250266092181e-05,0.0,-7.602250266092181e-05,99627.46209478179
2026-08-12 09:55:00,1315.2,1316.0,1315.0,1315.5,62899,1320.44,3.535295714571169,-1.397337139192973,1,0.00015205656504213572,1.0,0.00015205656504213572,0.0,0.00015205656504213572,99642.61110445179
2026-08-12 10:00:00,1315.4,1315.8,1314.7,1315.0,89831,1319.99,3.6298325320209592,-1.374719069262889,1,-0.0003800836183960321,1.0,-0.0003800836183960321,0.0,-0.0003800836183960321,99604.73858027678
2026-08-12 10:05:00,1315.2,1315.3,1313.1,1313.2,76847,1319.46,3.813466443510505,-1.6415510907806279,1,-0.0013688212927756016,1.0,-0.0013688212927756016,0.0,-0.0013688212927756016,99468.39749324675
2026-08-12 10:10:00,1313.5,1313.7,1311.1,1311.2,120410,1318.84,4.10204057050833,-1.8624876738001435,1,-0.0015229972586049412,1.0,-0.0015229972586049412,0.0,-0.0015229972586049412,99316.90739654671
2026-08-12 10:15:00,1311.1,1312.8,1309.8,1311.8,118482,1318.2450000000001,4.221308726972239,-1.526777693093033,1,0.00045759609517981303,1.0,0.00045759609517981303,0.0,0.00045759609517981303,99362.3544255567
2026-08-12 10:20:00,1312.3,1312.8,1311.7,1312.2,58502,1317.6799999999998,4.237129117443253,-1.293328536399784,1,0.0003049245311785853,1.0,0.0003049245311785853,0.0,0.0003049245311785853,99392.65244489671
2026-08-12 10:25:00,1312.3,1313.2,1311.9,1312.9,57061,1317.135,4.107537999951199,-1.0310312406239979,1,0.0005334552659654879,1.0,0.0005334552659654879,0.0,0.0005334552659654879,99445.67397874172
2026-08-12 10:30:00,1313.0,1315.0,1312.6,1314.0,95513,1316.67,3.893733156589848,-0.6857172519594211,1,0.0008378398964123956,1.0,0.0008378398964123956,0.0,0.0008378398964123956,99528.99353192674
2026-08-12 10:35:00,1314.0,1314.3,1313.2,1313.7,62118,1316.1200000000001,3.4515595254732023,-0.7011323380460301,1,-0.00022831050228311334,1.0,-0.00022831050228311334,0.0,-0.00022831050228311334,99506.27001742173
2026-08-12 10:40:00,1313.9,1314.7,1313.3,1314.1,82305,1315.745,3.2248174162905907,-0.5101063991065191,1,0.0003044835198293683,1.0,0.0003044835198293683,0.0,0.0003044835198293683,99536.56803676172
2026-08-12 10:45:00,1314.1,1314.1,1312.6,1313.1,67931,1315.3700000000001,3.0625238989384256,-0.7412187055216346,1,-0.0007609770945894434,1.0,-0.0007609770945894434,0.0,-0.0007609770945894434,99460.8229884117
2026-08-12 10:50:00,1313.1,1313.3,1312.4,1312.9,57727,1314.82,2.3563129092515607,-0.8148323562890881,1,-0.00015231132434678774,1.0,-0.00015231132434678774,0.0,-0.00015231132434678774,99445.67397874172
2026-08-12 10:55:00,1313.2,1314.0,1311.7,1311.7,114991,1314.425,2.1674323883074855,-1.2572479836973458,1,-0.000914007159722785,1.0,-0.000914007159722785,0.0,-0.000914007159722785,99354.77992072167
2026-08-12 11:00:00,1311.6,1312.5,1311.6,1312.2,45637,1314.1950000000002,2.1461041815075435,-0.9295914043644977,1,0.00038118472211623455,1.0,0.00038118472211623455,0.0,0.00038118472211623455,99392.65244489668
